리뷰 번호,리뷰 원문,카테고리
72846,오래된 김치냉장고를 바꾸려고소형을 찾았습니다네이버 쇼핑에서 삼성과 엘지를  살펴 보다가역시  브랜드는 주저없이LG를 선택한후 검색중 소형이지만  넉넉한  공간으로 딱 맞는 용량을 발견하고매장에서 실물을 보니  깔끔해서 더  맘에 들었고  가격  또한  매장보다 저렴하고  으뜸효율 가전 구매후10 환급까지 지급된다니  믿을수 있는 최종 결정후 LG공식총판에서  구입 하게 되었어요  제품이  없어  배송은 며칠 기다렸지만  기사님의친절한 설치  이쁜 디자인에성능도 좋을거구  가격도 좋고생각보다 김치도 많이 들어가고 자리도  적게 차지하고맘에 꼭 듭니다소형 뚜껑형을 원하신다면선택에 후회  없으실겁니다좋은상품 감사 드리고잘 사용하겠습니다,디자인and디자인and공간효율성
72849,역시 LG입니다 다만 얼음얼리는 부분이 너무 작고 불편해서 물이쏟아집니다그래서 쳐박아두고 하나 삿네요 얼음프레임,동작편리성
72850,색상도 크기도 서브 김치냉장고로 딱이에요김치통당 배추25통씩 여섯통 알차게 들어가고 손잡이도 중앙에 두개라 들기편해요엘지 김치냉장고는 처음구입이라 김치맛이 기대됩니다,디자인
72851,엄청넓고 깔끔하고 너무 좋네요 잘바꿧음  배송설치도 친절하게 잘해주셔서 넘나 감사합니다,공간효율성
72855,어머나 주방도 이쁘고 김치냉장고도 이쁘네요,디자인
72857,깔끔하니 이쁘네여 아직 냉장고를 돌려보진 않아서 모르겠네요,디자인
72858,신혼집 이사날짜에 맞춰 배송 요청했더니 딱 그 늘에 보내주셨습니다 실버로 구매해서 그런지 더 고급스럽고 사이즈도 커서 너무 만족스럽습니다  음식이 많이 들어가서 좋네요 감사합니다,디자인and공간효율성
72860,LG디오스 김치톡톡 김치냉장고 실제로 받으니 더욱 맘에 들어요 스탠드형 양문 김치냉장고가 필요해서 어머님댁에 놓아드릴려고 요것저것 기능이며 디자인까지 따져가며 비교해가며 골랐습니다디자인도 예쁘고 기능도 정말 괜찮네요색도 깔끔한 화이트에 크기도 적당한 느낌이구요기능도 각칸마다 설정할수 있어서 편리하고 좋네요김치통도 마음에 들어요가족들도 스탠드형 김치냉장고를 너무 좋은 가격으로 잘샀다고 칭찬하셔서 기분이 좋더라구요hmall에서 26일 밤에 급하게 주문했는데 배송도 이틀만에 와서 깜짝놀랐습니다설치도 친절하게 잘 해주셨다고하네요감사합니다잘쓸께요,디자인
72861,스탠드형 김치냉장고 확시맇 허리 더 안 아프고 공간도 넉넉해서 좋은 거 같아요,공간효율성
72862,소음은 좀 있지만 배송도 빠르고 제픔도 괜찮아용,소음
72863,배송도 빠르고 원하는 날짜에 좋은 가격에 잘 구매했습니다소음성능은 일단 합격아쉬운점은 투명용기로 안되어있어서 내용물 확인이 어려우며 안쪽에 있는 김치통을 꺼내기가 약간 불편함,시인성가독성and소음and동작편리성
72869,매장에서 보고 한눈에 너무 이뻐서 바로 이걸로 해야겠다 생각해서 온라인에서 착한가격에 득템했네요냉장고장이 크지 않고 식구가 많지 않으면 대용량 냉장고보단 새미빌트인 정도가 좋은거 같습니다노크온이라 특유의 개성있는 외관이 돋보이고 내부에 자체 살균기능이 있어 반영구적으로 위생적일거 같아 오랜동안 위생적으로 이용가능할거 같구요더우기 믿을 수 있는 엘지 가전이라 추천합니다,디자인and위생and위생
72870,생각보다 크고 소음은 소형 냉장고에 비하여 현저히 작네요,소음
72871,색이 고급지고  냉장고부피에 비해  저장공간넉넉해서  완전만족이에요 엄마대만족,디자인and디자인and공간효율성
72872,색상도 고급스럽고 뚜껑형쓰다가 바꾸니 편하네요싸게 잘구입한거같아 만족합니다,디자인
72873,색깔 성능 배송 모두 만족합니다 감사합니다,디자인
72874,20년만에 이사가셔서 김치냉장고 교체를 원하시는 친정부모님을 위해 김치냉장고를 구입해서 선물로 드렸습니다이사를 11월 23일에 하시는지라 그 날짜로 배송 지정요청했었고 주문은 넉넉히 11월 10일에 했었어요그런데 22일 밤 9시 즈음 문자가 와서 지정일날 배송이 어렵다고  이사 며칠 전도 아니고 이사 바로 전 날 밤 통보식 문자라니요 김치도 당장 보관할 곳이 없고 곧 있으면 김장도 해야하는데 너무 난감하더라구요23일 고객센터 전화해도 업체가 주말이라 휴무여서 연락이 안되서 25일 월요일에 다시 연락준다고 하셨어요25일에 연락이 왔고 재고소진으로 28일 이후 배송 예정이라고 부모님은 계속 언제오냐고 물어보시는데 제 속만 타들어갔습니다 여튼 28일에 배송 완료는 되었구요 상품을 보니 그 동안 맘고생했던 게 사르르 녹았네요 디자인과 컬러도 맘에 들고 기사님이 설명해주시는데 기능이 이것저것 많더라구요친정엄마도 김치통도 락앤락 상품이고 김치물 잘 안들 것 같다고 만족해하시네요 상품도 만족스럽고 기사님도 친절하셨지만 배송지연과 그에 따른 업무 대처가 저를 너무 힘들게 했네요 그래서 별 하나 뺍니다,디자인and디자인
72877,사이즈 딱 좋고 냉장고 소리 많이 안 나서 좋아요,소음
72884,빌트인이라 많이 튀어나오지도 않고 블랙색상이라고급스러워 보여요 만족합니다,디자인
72891,배송은 엄청빨랐어요성능은 좀 사용해봐야 알것같고외관은 깔끔해요,디자인
72899,배송도 빠르고 넘 이뻐요,디자인
72901,배송기사닝 친절하고  과학적으로 체계적으로 제품설치해주셔서 감사합니다색도이쁘고 공간도 넓고 맘에든대요 엄마가냉장고엘지최고,디자인and공간효율성
72904,배송기사님께서 넘친절하셨어 글남깁니다냉동고는 일반냉장고와  달리 문을 여닫고 할때 밀림현상이 있어서  약간의 아쉬움이 있네요,동작편리성
72920,디자인도 이쁘고 1등급이라 전기세도 적게 나오겠네요,디자인
72921,디자인좋고 콤프레서도 10년보증이고 다좋은데 문밑에 저장할수 있는곳이 하나 더있었으면 좋알을것 같고 조금만 수평이 않맞으면 소음이 많이 난다,디자인and소음
72925,너무 맘에 들어요 배송서비스도 좋고 디자인이 이뻐서 주방이 한층더 고급스러워졌어요,디자인
72927,냉장실이 훨씬 커진거 같고 매직스페이스도 좋고 흰색이라 주방이 밝아보여요,디자인
72934,1121주문해서 1127설치 했네요 나름 빨리 해주셨어요엄청 기다려야하는줄 알았는데 공간도 넓고좋네요 잘 쓰겠습니다잔 고장도 없어야 할텐데 전냉장고는 14년 썼어요 마니 파세요,공간효율성
72936,깔끔하고 예쁩니다,디자인
72953,가격도 좋구 색깔도 이뻐용,디자인
72956,가격대비 고급스럽고  용량도  커서  좋았습니다,공간효율성
72961,1등급 적당한 가격과 디자인 좋아요,디자인
72971,친정엄마 집에 들여 놓았는데 스탠드형이라 역시 사용하기가 편하겠어요김치 엄청 많이 넣을 수 있고 냉장고 예쁘네요,디자인
72975,  송장번호 11  역시 lg전자입니다기존냉장고가 문제가 있어 급히 여기저기 검색하고 오프라인 매장도 둘러보고 최종적으로 가장 신뢰가는 11번가에서 lg전자 공식판매업체인 더베스트지성에서 긴급으로 주문했는데 오호 주문한지 이틀만에 아주 선물같은 깔끔하고 세련되고 고급진 LG5도어 매직스페이스 냉장고가 배송되어 왔어요친절하게 응답해 주신 더베스트 지성 5번 상담사님정말정말 긴급으로 친절히 상담 응대해 주시고 빠른 주문처리로 음식 상하지 않게 도와주셔서 정말 정말 감사드려요 또한 냉장고 칼라와 사이즈와 기능디자인수납고급진 재질 빠른 배송 친절하고 꼼꼼한 lg물류센터 기사님들의 배송과 설치모든 상황이 감사할 따름입니다 특히 다시한번 11번가와 lg공식판매처인 더베스트지성 상담사 선생님과 아주 친절하시고 꼼꼼하게 점검 설치해 주신 LG 배송 기사님들께 너무 너무 감사드려요 잘 사용할게요사이즈도 집에 잘 어울리고 아주 고급져요상품은 F531S35 냉장고 입니다 역시 소중한 쇼핑은 11번가 lg공식 판매업체인 더베스트 지성에서 냉장고는 LG냉장고로 꼬옥 구매하시길 강력히 추천합니다 만족도 최상입니다11번가 더베스트 지성 lg전자 모두 무궁한 발전과 건승을 기원합니다 감사합니다 칼블럭 사은품 꼭 받고 싶어요 다산 설치 고객,디자인and디자인and디자인and디자인
72979,오프라인 매장 둘러보다 혹시나 해서 인터넷 보고 구매 합니다 냉장고가 조용하기는 합니다 집안이 조용할떄 간혹 냉장고 콤프 소리가 간혹 들립니다 크지는  않습니다 집중해서 들을라고 해야 들리고 평상시 엄청 조용 합니다,소음and소음
72982, 고민끝에 4도어 냉장고를 선택했습니다 토요일 밤 늦게 주문 했는데 화요일에 도착했습니다싱크대에 비해 툭 튀어나오지 않아서 좋구요  냉장실 상단은 문을 닫을 때 두 문의 들썩임이 있네요 장시간 문을 열어 놓았을 때 알림소리가 제 기준에 너무 크네요설정할 수 있는지 설명서 봐야할 듯 매직스페이스 3칸으로 만들어졌으면 하는 아쉬움  냉동고 3단총6칸 굳이 모두 슬라이딩으로 했어야하는지 궁금타  냉장고가 거울이네요  조작방법이 아직은 어색손에 익어야할듯합니다 일단 신상이어서 좋습니다,동작편리성and사운드and동작편리성
72987,좁은공간이라 사이즈가 꼭 맞고예쁘네요배송기사님도 친절하시고모든게 마음에 들어요,디자인
72988,조용하고 좋아요너무이쁘네요배송도빠르고 설치할때 어려움이많은상황에도너무친절하게 해주시고감사합니다,소음and디자인
73002,디자인 깔끔하고 수납도 되는 윗칸 만족스러워요 잡곡ㆍ야채 김치 많이 들어가네요 배송친절하게 잘받읍니다,디자인and공간효율성
73009,이사하면서 새로구매햇어요 기존냉장고 15년는데 15년전이랑 비슷한 가격으로 구매햇고  가운데 서랍이 없어서 예전냉장고보다 조금 불편하네요 매직스페이스도 맘에들고 만족합니다  냉동실의 얼음틀은 작은 편이라 여름철에는 따로 구매해서 얼음만들어야 할듯합니다,공간효율성and기타
73010,그전에 쓰던 타사제품이 사양이 안좋았건가 확 비교가 되네요이번 엘지는 가동하자마자 냉기가 어찌나 시원한지 볼때마다 뿌듯합니다친절 배송설치도 감사드립니다,기타
73011,김치냉장고가 주문한 지  하루만에 와서 깜짝 놀랐어요  이미 오프라인 매장에서 살펴보고 산 제품이라 품질에는 의심할 여지가 없고요 집에 성치해보니 생각보다 냉장고 깊이가 있더라구요 디자인도 예쁘고 성능도 만족해요  잘 쓸게요,공간효율성and디자인
73017,우선 아이들이 홈바에 달려드네요 사 놓은것도 별루 없는데실내는 공간이 넉넉해서 좋구요 디자인도 맘에 듭니다,공간효율성and디자인
73018,외관도이쁘고 너무마음에드네요 10년거뜬히쓰겠어요,디자인
73022,예쁘고 좋아용,디자인
73024,역시 넘 좋다김장철이지만 그럭저럭 배송도 갠찮았음럭셔리 고급져요,디자인
73031,아버지 생일선물로 사드렸는데 좋아하세요 금요일에 주문해서 지정일인 월요일에 받았습니다  기사님이 설치해주셨는데 친절하셨어요 콘센트만 꼽으면 되는거라 사실 설치할건 없음 와인 8개 넣어놓으니 멋들어지고 좋네요 주방에 설치를해서 그런지 딱히 소음이 나거나 그렇지는 않아요 크기는 딱 제가 생각했던 정도에요 역시 가전은 LG,소음
73037,속 깊이도 깊고 화이트라 부엌이 전체적으로 화사해보이고 답답하지않습니다기사님들도 참 친절하시고아주 잘 사용하고 있습니다,디자인
