리뷰 번호,리뷰 원문,카테고리
118567,엄청 좋습니다생각했던것보다 완전 가벼워요신세계를 경험중입니다조립이 걱정이였는데다행이도 오셔서 조립도 해주고 가셨어요잘 쓰겠습니다,무게
118569,조금 무게감이 있지만 잘 사용합니다,무게
118576,저희엄마도 유선청소기가 더 잘된다고 그것만쓰시는데 흡입력이 좋은거 같아여   냥이 네마리 키우는 집은 하루에 이정도가 나오는군요대박,흡입력
118577,저는 사용한지 3년 됐는데 메인브러쉬 고장난지 2년 됐어요  밀 때는 돌아가길래 엘지에 수리비 내는것도 싫어서 그냥 사용하다가 이젠 그마저도 안되네요 구입한 첫 겨울부터 정전기때문에 머리카락 하나도 흡입 안되서 엄청 짜증났는데 as불러도 아무 문제 없다는 말만 반복하고 게다가 냉장고 샀다가 소음때문에 반품하는 과정에서 엘지측 태도에 너무 화가난 적이 있어서 다시는 엘지제품 안사요,흡입력
118580,잘받았습니다 기사님 설치잘해주어감사하구요그런데 밧데리가 한개라는점이아쉽네요구형도 두개엿는데가격대비밧데리한개라서 아쉽네요ㆍ밧데리 시간이도은데 가격도잇는데 밧데리 두개면좋겟습니다,배터리
118581,이번에 월마트꺼 가족한테 선물했는데 소리가 좀 시끄럽데요저는 국내제품 마룻바닥용쓰고 있어서 소리가 시끄럽지 않은데아무래도 카펫용이 나선모양으로 되어있어 회전하면서 소리가 나는것 같드라구요마룻바닥용으로 하나 사라고하려구요,소음
118582,무선은 가격이 비싸고 흡인력도 기대에 못미치고 무엇보다 손잡이 부분이 무거워 유선 청소기를 구입했습니다이 저품은 디자인 흡인력 소음 듬 두루두루 좋은 제품입니다다만 RG 모델은 침대흡입구가 없네요 이것이 필요하면 RGY 모델을 구입하여야 합니다 이런 안내가 없는 것이 아쉽네요 소비자는 대부분 전문가가 아니니까요,디자인and흡입력and소음
118588,무선을 첨 써어요우선 조용해요 전에 쓰던 청소기는 아랫집에서시끄럽다고 올라올 정도인데 이건 조용해서 좋아요흡입력도 이정도면 괜찬구요집이 큰편이 아닌데 한번은 청소중간에 다시 충전을 해야햇어요,소음and흡입력
118589,연결호수가 너무 뻣뻣한 것만 빼고 다 괜찮아요노즐도 다양해서 좋은데 코드길이는 짧은편이라 연결탭이 필요합니다,기타and기타and기타
118600,생각보다 가벼워서 좋구요 라인도 길어 좋습니다,무게and기타
118601,배송이 나름 빨리되어서 좋았구요 기능디자인  모두만족합니다  와이프가 엄청 좋아하네요  대만족입니다,디자인
118611,기존 10년 넘은 청소기 시끄럽고 잘 안되서 구매핬는데진짜가볍고 조용하고 힘좋고 만족스럽네요배달해주신 기사분도 친절하시고 최고입니다,무게and소음and흡입력
118614,가볍고 회전 잘되서 구석구석 잘 밀려요헤드도 필터도 모두 빼서 세척 가능하다는게 제일 좋고먼지비움 기능도 좋네요그런데 먼지비울때 머리카락은 잘 못 빨아드리더라고요그건 뭐 뚜껑열고 손으로 빼거나 물세척할때 빼면되니 크게 불편한건 아니예요자리도 많이 차지하지 않아서 좋고 예전 선있는 청소기 쓰고나면 줄정리하랴 자리찾아서 집어 넣으랴 은근 불편했는데 얜 필요할때 빼서 청소하고 그냥 툭 넣어둬도 되니 너무 편하고 좋아요,무게and청소가능영역and유지관리and유지관리and유지관리and흡입력
118615,겉에서 보기에 깔끔하고 조용하게 사용하고 가장 좋은것은 먼지없이 비울 수 있다는 거  가벼운 것은 배터리 무게 때뭇인지 못 느낌,디자인and소음and유지관리and무게
118616,강한흡입력에도 소음이작아요,흡입력and소음
118618,가볍고 흡입력도 짱입니다,무게and흡입력
118619,가볍고 흡입력 짱입니다 먼지통도 열어서 쉽게 비울수 있고 역시 청소기는 엘지가 최고예요,무게and흡입력and유지관리
118627,크크 디자인 참맘에 들어요그래서 잘 보이는곳에 두고있어요,디자인
118629,크 디자인도 색도 너무나 퍼펙트 합니당,디자인and디자인
118631,카밍베이지 색상도 성능도 모든 만족합니다배송 빨리 해주셔서 감사합니다,디자인
118634,청소기 흡입력좋고 선도 넉넉해서 쓰기좋아요먼지통도 편리하고 버리기도 좋아요너무잘쓰고있어요청소기소음도 적당해요 시끄럽지도않구요,흡입력and기타and기타and유지관리and소음and소음
118635,깔끔하고 좋습니다멋져요청소기 비울때 소리가 크고 냄새가 조금 납니다,소음and위생
118639,3주기다려서 받았습니다배송이 오래걸렸지만 꾹 창고 기다렸습니다좀 무거운 느낌이지만 소음도 적고 흡입력도 강합니다베터리는 추가 구매해서 충전해도 될것같네요,무게and소음and소음and흡입력
118640,제일 초기제품인데 잘안돼여맨날 돌돌이로 청소하다가유선청소기로하니까 속시원하게 잘빨리구요 결국 무선청소기는 안써요,흡입력
118648,이거 호환 된다고 하더라고요먼지비움은 신세계 입니다,유지관리
118649,유선이 흡입력하나는 뛰어나네요,흡입력
118656,엘지 무선청소기 먼지제거 기능 정말 맘에 들어요 순식간에 먼지를 제거해 주는 파워 깜놀,유지관리
118658,안돼요 정전기 때문에 머리카락 안빨리고 청소기도 스파크 터지듯 다다다닥 하고 정전기 와서 매트 청소는 돌돌이 물걸레질 해요,흡입력and기타
118660,소음도 적고 색상도 예뻐요,소음and디자인
118661,생각보다 좀 무겁지만 무선이라 자주 사용하게 되네요만족합니다,무게
118662,색깔도 이쁘고 엘지 배송 기사님 친절하시고 생각보다 배송 빨랐어요 싸게 잘 구매 했어요,디자인
118665,무선만 쓰다가 유선으로 바꿔 봤는데좀 무겁긴 하네요,무게
118666,무게가 좀 있는게 단점이라면 단점,무게
118669,다쓰다가 슬림형이라서 바꿔봤는데 조용하고 좋아요 물걸레도 있어서 너무편하네요,소음
118670,다쓰다가 밧데리 문제로 바꿨는데 넘 좋아요조용하고 흡입력 좋구 밧데리 신경 안써도 되고만족도 최고네요,소음and흡입력and배터리
118676,같은브랜드 무선 청소기 사용하다가 왠지 답답함을 느껴 유선청소기 따로 구입했는데 청소가 시원시원하게 잘되요호스가 조금 딱딱한 느낌은 있지만 사용하는데는 문제없네요,기타
118677,쁘고 깔끔하고 편합니다,디자인
118680,흡입력은 좋은데 침구류때문에 깍였어요 사실만 합니다,흡입력
118686,LG 오브제 올인원타워 무선청소기 카밍베이지 구매리뷰구매계기친척 이사선물로 구매하게됐어요너무 좋아하셨는데 덩달아 저도 사고싶네요실물 왜이렇게 이쁜거죠카밍베이지 색상으로 결정한 이유알아볼땐 카밍그린 색상이 예쁘다고 생각했는데집이 화이트톤이여서 카밍베이지로 구매했거든요근데 아이보리톤 실물 취저워낙 제품종류가 여러가지라서 청소기만 색상이 다른 제품들도 있더라구요역시 본체부터 청소기까지 같은 아이보리톤으로 구매하는게 제일 예쁜거같아요제품리뷰청소기가 이렇게 이쁠일인가요허어0이름그대로 정말 오브제역할 톡톡히 하는거같아요어느곳에 놓아도 인테리어 효과가 나는 매직저는 무선청소기를 몇년동안 사용하면서 가장 불편했던 점이 먼지통 비우는거거든요한번 비우려면 온통 주변에 먼지가 먼지가 말도못해요올인원타워는 먼지비움도 버튼하나면 알아서 해주고편하고 예쁘고 다하네요제품설치전 미리미리 연락도 주시고 설치후에도 혹시 못받았는지 다시한번 체크해주셔서제가 대신 감사드려요카드행사로 다른곳보다 훨씬저렴하게 구매했어요저희집 청소기 고장나면 무적권 SSG에서엘지 오브제 올인원 타워 무선청소기 구매할거에요,디자인and디자인and유지관리
118691,집에 고양이가 있는데 무선보다는 강력한 흡입력 있는 유선 청소기로 털제거 확시하게 합니다요  침구팍팍 기능도 완전 종아요,흡입력
118694,아 좀 시끄럽긴 하더라구요  저도 헤드 하나 사야하나 고민 중이에요,소음
118695,조용하고 청소도 잘되네요,소음
118706,이번 엘지전자가 디자인 한건 한거 같아용,디자인
118714,언제나 믿고 쓰는 엘지좀 무거워요,무게
118716,신랑한테 조르고 졸라 드뎌 구매했어요기대이상으로 너무 좋아요디자인이며 성능 빠지는 거 하나 없네요굿,디자인
118719,생각보다 흡입력은 별이 3개네요 그래도 가벼운게 좋은것같습니당,흡입력and무게
118720,생각보다 무거워요 돈을 좀더 주고 좀더 좋은걸 살걸 후회해요,무게
118721,생각보다 무거워요 침구패키지가 없어 불편해요 따로 사야겠어요,무게
118722,색도너무예쁘고 자동으로 비워주는게 제일좋아요청소기가예뻐서 인테리어에도 좋아요,디자인and디자인and유지관리and디자인
118725,부모님댁에 사드렸는데 흡입력도 세고 좋다고 하시네요,흡입력
118726,부드럽게 이동가능하고 흡입력도 강력해요,핸들링and흡입력
118729,거의 3주를 기다려 받았어요 배송이 늦다는 사전 안내가 전혀없어서 불만족스러웠지만 필요한 제품이라 기다릴 수 밖에는 없었네요 믿고쓰는 LG가전이니 헤파 필터 성능이 좋길바라요먼지통 등 구성품은 조립이 복잡한 느낌이 있지만 세척해서 관리하기는 좋은것 같기도해서 사용하면서 장단점을 알것같습니다,조립성and유지관리
118730,배송이 너무 오래걸려서 별 하나 뺏지만 성능은 완전 좋아요 바퀴도 부드럽게 굴러가고 흡입력도 좋아요,핸들링
118732,배송 오래걸릴줄알았는데 빨라서 좋았어요제품도 너무 좋네요 쓰기편하고 창소통 자동청소까지 짱입니당,유지관리
118735,먼지통 거치대가 사용에 큰 도움이 됩니다,유지관리
118737,매우 깊이 생각히며 먼지비움 아주좋아요,유지관리
118750,흡입력은 밧데리 때문 일듯해요 밧데리 성능저하 장난 아닌,배터리
118751,흡입력 짱입니다 본체가 너무 무거운게 쪼끔 아쉽네요,흡입력and무게
118752,무게감 조금 있어요흡입력 좋아요보관이 특히좋아요,무게
118753,흡입력 너무 안좋아서 유선 알아보고있어요,흡입력
118755,한방향으로 밀어야한다니 뭐지요저희집것도 자꾸 먼지 토해내서 스트레스 만땅받아요 머리카락도 못빨아들여요,위생and흡입력
118756,평소 손목이 안좋아  청소기보단  정전기포나 일회용 물걸레를 사용하여 주로 청소를 하는편인데 더러는 성능좋은 청소기도  필요해서 하나 장만 했어요생각보다 가볍진 않아요,무게
118757,편리하지만 무게가 좀 나가고 먼지봉투나 베터리 같은 소모품비는 좀 들겠 습니다,무게
118758,잘 사용하고 있어요팔이 좀 무겁긴하지만 참을만해요물걸레는아직 사용 전이네요,무게
118763,청소기가 손잡이부분에 온오프 부분 세기조절부분이 너무 힘없이 지멋대로 움직이니  청소하다 지멋대로 움직여  세기가 강으로 되어버려 소음도 심하고헤드부분 가벼워서  뭐라고 해야하나 돈을 더 주더라도 좋은제품 잘 알아보고 구매해야겠다는 생각다짐,조작편리성and소음and무게
118769,좋으네요 잘 빨리고 소음도 적당해요,소음and흡입력
118770,10년 사용한 청소기 고장으로 구매했습니다 역시 엘쥐가 가전은 좋네요 조용하고 흡입력은 조금 줄어든 듯  소음 때문인가,소음and흡입력
118771,가볍고 잘 밀어집니다 제가 잘 확인 못한 부분이 있긴한데 배송이 20일가까이 걸렸네요 배송 공지는 눈에 잘 띄게 좀 해주세요,무게and핸들링
118775,저소음에 흡입력 좋으면 청소기는 뭐 일 다한거죠디자인도 이뽀요다만 동영상 재생했을때 스피커 소리가 커서청소기 소리에 깜착 놀래써요,소음and흡입력and디자인
