리뷰 번호,리뷰 원문,카테고리
25937,물때요 석회자국이요,위생and위생
25938,기존에 쓰시던 세제를 쓰셨는데 얼룩이 생긴건가요 얼룩생기는 세제가 있더라구요 액체세제로 쓰면 얼룩이 없는데 lg서 사은품으로 주신 타블릿세제는 얼룩이 생기더라구요,위생
25940,그린 색 넘 마음에 들어요두번정도 사용했는데 편하고 좋아요,디자인
25946,전 엘지는 아니지만 스텐이에 흰얼룩 생겨서 세제 바꿧더니 해결됬어요 린스도 안쓰거든요,위생
25962,브라운 색깔 너무 이뻐요 추천드려요,디자인
26001,넘 깔끔하고 예뻐요,디자인
26009,10년된 삼성 식세기 쓰다 오브제보니 너무 예뻐욬 소리도 조용하네요,소음and디자인
26010,저희 집 구입한지 8년된 lg식세기 사용 중인데 아직 저런 소리난 적 없어요 큰 문제들은 보통 디스플레이에 경고 코드 표시되는데 as 접수해서 해보세요,소음
26020,잘 사용하고 있어요건조기능이 있어 좋으네요세척이 끝나면 문이 자동으로 열려요ㆍ,동작편리성
26026,아주 좋습니다 소음이 별로 없네요,소음
26037,색은 이쁜데 소금이 미포함이라 설치한지 3일만에 사용해봅니다소금 얼마 안 하는데 포함시켜서 팔아주세요,디자인and기타
26047,넹대만족해요 싱크대에도 쏘옥들어가고 실물이 더 예뻐요 수납하기도좋네요,디자인and공간효율성
26057,화이트 식세기 너무이뻐요 고민 했던 제가 한스러워요  정말 추천 입니다,디자인
26064,집이면 사진찍어드릴텐데집이 아니여서스크래치 오염 다 그냥 실버보다 강한거 같아요,디자인and위생
26070,주문하고 23일만에 설치되다고했는데 싱크대보강해야해서 바로못하고  이틀뒤에했어요그래도 주문하고 총 일주일도 안걸렸네요집이 거의화이트톤이고 싱크대도 화이트라 일부러 화이트로한건데진짜 완전 백색이에요몇년된싱크대랑 색이 좀 다르고 너무 하얀색이라 옛날 냉장고 같은 재질이에요오브제처럼 무광이었으면 좀더 예쁠꺼같아요기능은 어제 돌려보니 옛날꺼랑 비교되게 깨끗이 닦이고 자동 문열림되서 좋아요집안이 하나 줄었네요,동작편리성and디자인
26086,오브제 사용중인데 고온건조하거나 표준으로해도 물고임은 없어요 아마 하부에 정제소금넣는 곳에 물고임 있던데 그부분 말하는 것 같아요,위생and위생
26087,엘지가 조용하긴해요,소음
26096,궁금한거 딱 알려주셔서 감사해요 스크래치에도 덜 티날거 같아서 요거로 가야겠어요,디자인
26100,안녕하세요 답변주셔서 감사해요 실버 자체를 냉장고든 뭐든 써본적이 없어서 감이 안잡혔어요 새제품일때는 하나같이 다 예쁘니까 궁금해지더라구요 제가 실물로 본적은 없는데 혹시 사이사이 때가 낄 정도로 무늬가 있는걸까요 아님 너무 미세해서 크게 상관없는건지 궁금해요,디자인
26101,사이사이 때 낄정도로 무늬가 깊지 않아요미세합니다그리고 색상이 때가 보일 색상도 아니고요,디자인and디자인
26107,검색 해보니 밤중에 식세기 돌리면 층간소음 있다네요 전 피해주는걸 싫어 하는터라 돈좀 더주고 상대적으로 조용하다는걸로 샀네요,소음
26110,깔끔하고 오셔서 설치해주시는 분들도 설명자세히 해주시고 친절하십니다 설거지거리 테트리스가 아직 좀 어렵긴 한데 일단 설거지에 대한 부담이 없어서 마음이 편합니다하루설거지 모아서 저녁에 돌린다음에 잠자면 자동으로 문열려 있고 대부분 다 말라 있어요진작에 살걸 너무 고민을 많이 했네요소음은 해놓고 방에 들어가면 들리지 않을 정도에요 끝난후 알림은 좀 잘 들립니다 세정력도 좋고 디자인도 깔끔하고 제품 기능도 괜찮네요,동작편리성and디자인and소음and사운드
26114,친절하게 설치해 주셔서 감사드려요성능도 좋고 예쁘고 만족 스러워요,디자인
26124,배송이 오래걸릴줄 알았는데 딱 일주일 걸렸어요 설치시간도 1시간30분 정도 걸린다고 했는데 1시간 10분 그정도 걸렸네요집안 환경에 따라 설치시간은 차이가 있는것 같아요 설치시간 정하는건 배송받는 당일오전에 연락와서 시간 안내 받았어요 집에 아이들 없을때 설치 받으시는걸 추천합니다실제로 보니 화이트 넘 예뻐요 설치 받자마자 작동중입니다꼭 사세요 여러분,디자인
26137,굉장히 빨리 설치해서 좋아요소음도 거의 없네요,소음and소음
26143,외관도 예쁘도 성능이 너무 좋아 만족스럽게 사용중에 있습니다,디자인
26152,제품이야 당연 좋구요진한색으로 할걸 그랬나 싶어요,디자인
26161,고진 검색의 끝에 브랜드늗LG로정하고 거기서 시간표시가있어야하나 아니어야하나 고민하다가 이제품 구매하게됐어요 자동문열림기능은 기본이지만 그래도시간표시있으니편하네오싱크대가 흰색이라 고민없이 흰색고르구요 세척력은당연하죠 유리그릇이반짝여요구입당시 최저가였습니다,동작편리성
26174,바로 다음날 사전조사 나오고 그다음날 설치했어요너무 이쁘고 완전신세계예요,디자인
26189,진짜 몇날며칠을 유투브 보고 공부하고 다나와 가격검색하고매장가서 다 비교해보고 한결과 산거라 넘 만족스러워요이모님 꼭 들이세요  이모님이 설겆이를 넘 잘해서정말 칭찬해요  왜 이리 늦게샀나 싶네요 로봇청소기 건조기와 더불어 꼭있어야할 가전에이 식세기 진짜 크고 좋아서 넘 강추요 백색가전은원래 lg잖아요  연결해주신 업체에서 장공사도 잘해서 넘 맘에들게잘했습니다 흰색강추요 넘 깔끔해요,디자인and디자인
26202,요컬러는 블랙이 예쁘더라구요,디자인
26204,에러코드 뜨면 에이에스바로 불르셔용,정보성
26207,실버색상이나  미드나잇도 괜찮을것같아용,디자인and디자인
26212,빌트인이라 장공사 인하고 사이즈 딱 맞아떨어지고 좋네요세척력이나 사용기는 좀더 써봐야겠지만 일단 외관이 정말 깔끔하고 맘애드네요 빅스데이라 저렴하게 잘 구매하였습니다 감사합니다,디자인
26218,디자인 깔끔하고 저소음이라 좋네요,디자인and소음
26222,화이트라 인테리어에도 너무 예쁘네요,디자인
26230,정확하지는 않지만 오브제는 문을 교체할 수 있었던 것 같아요 식기세척기 열리는 문 교체 가능하다고 했던 것 같아요색깔도 다양해서 선택 가능하구요,조립성and디자인
26244,인테리어 하면서 싱크대에 빌트인 했어요싱크대공사로 일정 잡아서 사전답사하고깔끔하게 설치받았어요제품번호까지 확인 다시 해주고사용법도 설명해주고 가셨네요싱크대와 깔 맞춤으로 흰색으로 결정했는데너무 만족해요 아직 몇번 사용해보진 못했지만설겆이 너무 힘들었는데 이제 편할 날만 남았네요가격도 생각보다 착해서 기쁜 맘으로 결제했어요 주문번호,디자인
26248,오브제는 아닌거죠 푸르딩딩한 화이트가 살짝 아쉽긴하던데 그래도 디자인에 30만원 더 쓰자니 아까워서 눈 딱 감고 주문했어요,디자인
26249,오브제가 예쁘긴하죠 합리적인소비를 위해 눈딱감고 포기합니다,디자인
26258,사전답사부터 장공사 설치까지 빨리 진행되었어요 받아보니 색상이 더 맘에 들어요 빌트인으로 설치하니 깔끔하고 예쁘네요,디자인and디자인
26273,세제문제일거예요 저도 그러다가 바꿨어요패밀리그라운드가 물얼룩없구 깨끗하게 잘닦여요,위생
26274,56년전꺼와 지금꺼도 넘사벽일텐데요특히 유지관리면에서 자동 문열림 있고 없고 차이는 큽니다,유지관리
26277,개취지만 유색 넘 촌스러워요  질릴듯  화이트로 가세요,디자인and디자인
26279,좋아용 원하는날짜에 설치하고 사전답사도 오셔서 설명해주셨어요깔끔한 화이트라 하부장하고 잘 어울려여,디자인
26283,저도 아이보리 좋아요,디자인
26284,저도 싱크대랑 색상 같은게 이쁠거 같아요 아니면 아예 튀게하거나요,디자인
26288,저는 화이트여냉장고랑 붙어있음 베이지인데 다른 위치라면 나머지가 올 화이트 같아보여다른 컬러 셀렉시 전체 뷰에서 톤이 좀 쌩뚱 맞아보일수 있을것 같고 시간 지나면 컬러가 질릴 수 있을 것 같아 그냥 무난하게 화이트로 가는게 좋을것 같아보여요,디자인
26290,저는 물얼룩 있어서 써요 물얼룩없으면 굳이 안써도 된다고 알고 있어요,위생and위생
26292,2002년도 엘지제품 사용합니다매일 사용하지는 않고 명절때등 기름기 밥풀있는 그릇등 한번에 처리할때 돌리곤 하는데 성능은 별달리 불만이지는 않습니다다만 기기가 낡아서 세제넣는 부분이 약간 문제가 있는점과 도어 방식이 아랫쪽으로 열어야 하는 부분만 좀 그렇습니다잘 닦이고 소음있고 별다른 문제점은 안보이고 그당시 엘지제품이라 쓸데없이 튼튼하다는 단점이,동작편리성and동작편리성and소음
26293,에코버도 물 자국 생기더라구요 작은 방울방울요 13로 잘라 써도 생겨요 프로쉬 쓰다가 2통 다 쓰고 물자국 때문에 짜증나서 에코버로 바꿨는데 에코버제로도 마찬가지예요 다음엔 넬리로 써 볼 생각입니다 자연퐁 쓰다가 에코버 쓰면 그래도 신세계일거예요 광나고 산뜻하게 말라요,위생and위생and위생and위생
26297,원하는 날짜에  배송설치 되었습니다설치 기사님께서 친절하게  설명해주셨어요냉장고에 새 포인트를 주어서 식기세척기는 베이지로 했는데  화이트 주방에 깔끔하게  잘 어울려요,디자인
26305,아이보리가 예쁜데요저 이번에 밀레했는데 싱크하고 색이 딱 맞아서 볼 때마다좋아요,디자인and디자인
26314,소리가 넘 큰것 같은데 요즘 것에 비해서 세척은 모르겠고 소리가 넘 거슬리더라고요 그래서 요즘은 안쓰고 있어요,소음and소음
26319,샤이니퓨어 진짜 은갈치같아욬 공감합니닼,디자인
26322,살짝 유광이고 인테리어 전혀 튀지 않아요 설거지 안하니까 삶의 질이 달라지네요,디자인
26323,부품을 잘못 주문했다고 하여 새로 주문해서 받았습니다 짙은 회색 트레이로요 그런데 미세하게 트레이 색이 다르고 새 트레이가 더 가벼워진것 같고 레일에 꽂아서 식기를 꽂는다고 트레이를 넣었다뺐다 하면 엄청 시끄럽고 트레이가 너무 가볍고 바퀴가 너무 잘 굴러가서 트레이를 넣으면 뒷면 벽에 가서 탕 부딪히고 다시 튕겨나오는 정도입니다그래서 접시 꽂고 무심결에 트레이를 밀어넣으면 뒷면 벽에 트레이가 튕겨 나오면서 꽂은 그릇이 다 기울어져서 다시 세워야하는 그런 소음도 소음이고 너무 불편해서 다시 기존에 꽂이가 잘 안서는 그 트레이 다시 닺다 달라고 했어요 이번 식세기 쓰면서 lg품질 관리에 대해 다시 생각하게 되었어요,소음and소음
26327,밤에 돌려봤는데 소리 크지 않고 괜찮네요,소음
26341,저는 예산문제로 에스케이 터치온플러스 하려다가 오늘 핫딜에 엘지 질렀어요  화이트라 더 좋습니당,디자인
26347,제일 좋은것은 조용함  세척도 잘 되고 너무 좋아요,소음
26348,저도 프로쉬 반 잘라쓰는데 물자국 안나용,위생
26349,저는 오브제인데 아이보리했어요 이뿌구요흰색도 예쁘지않을까요,디자인and디자인
26351,깔끔하고 집안 인테리어랑 어울려요 잘쓸거같아요 감사합니다,디자인
26358,10월1일구매하고 11월1일 설치딱 한달걸렸네요손설거지하면되는거라 급한건 아니었기에 행사할때 적립금도 받고 저렴하게 구매한것으로 만족해요실측시점과 배송시점 간격때문인지 28일인가 설치설치콜이 왔지만 장공사가 연락도없었고 안되어있었기에 1일날 설치했네요추가금없는 장공사임에도 기사님 한분이 오셔서 시간이 생각보단 좀 걸렸어요규격장 자리가 한군데뿐이라 인덕션프레임에 올리고비용10만원 인덕션 아래설치했네요색상도 이쁘고 고급지고 만족스럽습니다색상도 이쁘고 식세기 첨이라 그릇이나 수저배열에 어버버했지만 하다보면 익숙해지겠지요식세기 연수작용으로 전용소금이 필요한지도 처음알았네요주문하고 바로 사용하실분들은 전용소금 미리 구매해놓으세요,디자인and디자인
